%table date	k-BTC	c-BTC	k-BCH	c-BCH	k-LTC	c-LTC
Wed Dec 27 02:06:48 UTC 2017	1180000.0	1190251.0	214993.0	211500.0	20790.0	21199.0	
Wed Dec 27 02:10:07 UTC 2017	1175000.0	1190251.0	214990.0	213000.0	20800.0	21199.0	
Wed Dec 27 02:18:22 UTC 2017	1171000.0	1189000.0	214993.0	211600.0	20849.0	21199.0	
Wed Dec 27 02:20:42 UTC 2017	1175000.0	1189000.0	214990.0	211600.0	20860.0	21199.0	
Wed Dec 27 02:25:24 UTC 2017	1174000.0	1187100.01	215000.0	213000.0	20800.0	21100.0	
Wed Dec 27 02:30:58 UTC 2017	1182800.0	1180007.0	214997.0	213000.0	20812.0	21080.0	
Wed Dec 27 02:36:24 UTC 2017	1176000.0	1186000.0	214700.0	213000.0	20821.0	21180.0	
Wed Dec 27 02:40:25 UTC 2017	1175499.0	1186000.0	214620.0	213000.0	20882.0	21150.0	
Wed Dec 27 02:45:47 UTC 2017	1175000.0	1185900.0	214620.0	213000.0	20850.0	21150.0	
Wed Dec 27 02:52:34 UTC 2017	1182000.0	1185899.99	213670.0	211001.0	20899.0	21071.0	
Wed Dec 27 02:55:31 UTC 2017	1188000.0	1186000.0	213561.0	211001.0	20860.0	21071.0	
Wed Dec 27 03:05:22 UTC 2017	1189500.0	1186000.0	214001.0	212999.99	20990.0	21080.0	
Wed Dec 27 03:10:40 UTC 2017	1190000.0	1189999.99	214000.0	212999.99	20900.0	21150.0	
Wed Dec 27 03:15:25 UTC 2017	1186500.0	1199999.0	213550.0	212500.0	20910.0	21150.0	
Wed Dec 27 03:20:48 UTC 2017	1184000.0	1190002.0	213550.0	212500.0	20949.0	21083.0	
Wed Dec 27 03:25:52 UTC 2017	1185000.0	1189000.0	213999.0	211001.0	20950.0	21100.0	
Wed Dec 27 03:30:41 UTC 2017	1188997.0	1189000.0	213550.0	211001.0	20940.0	21080.0	
Wed Dec 27 03:36:14 UTC 2017	1190100.0	1189000.0	213565.0	212500.0	20865.0	21085.0	
Wed Dec 27 03:40:09 UTC 2017	1190000.0	1189000.0	213200.0	212499.0	20840.0	21057.0	
Wed Dec 27 03:45:09 UTC 2017	1187000.0	1189000.0	213001.0	212499.0	20800.0	21006.0	
Wed Dec 27 03:50:10 UTC 2017	1189000.0	1189000.99	213001.0	212499.0	20860.0	21001.0	
Wed Dec 27 03:55:27 UTC 2017	1195000.0	1195000.99	214000.0	212499.0	20890.0	21010.0	
Wed Dec 27 04:00:29 UTC 2017	1199000.0	1194999.0	213503.0	212499.0	20951.0	21009.0	
Wed Dec 27 04:05:32 UTC 2017	1226000.0	1199888.0	214999.0	212430.0	21000.0	21009.0	
Wed Dec 27 04:10:10 UTC 2017	1217000.0	1210000.0	214500.0	211001.0	21298.0	21085.0	
Wed Dec 27 04:15:06 UTC 2017	1228999.0	1215000.0	214999.0	213000.0	21052.0	21150.0	
Wed Dec 27 04:20:18 UTC 2017	1226000.0	1215400.0	214805.0	213000.0	21098.0	21150.0	
Wed Dec 27 04:25:07 UTC 2017	1227000.0	1220000.0	214810.0	213000.0	21050.0	21150.0	
Wed Dec 27 04:30:11 UTC 2017	1226600.0	1230000.0	215499.0	214999.99	21011.0	21111.0	
Wed Dec 27 04:35:31 UTC 2017	1225000.0	1230000.0	215000.0	214999.99	21050.0	21111.0	
Wed Dec 27 04:41:03 UTC 2017	1230000.0	1234000.0	215500.0	214000.98	21100.0	21111.0	
Wed Dec 27 04:45:57 UTC 2017	1228100.0	1234000.0	215700.0	214000.98	21167.0	21150.0	
Wed Dec 27 04:50:23 UTC 2017	1231001.0	1234300.0	216200.0	213999.0	21120.0	21150.0	
Wed Dec 27 04:55:27 UTC 2017	1236680.0	1234299.0	216000.0	213900.0	21120.0	21150.0	
Wed Dec 27 04:57:24 UTC 2017	1237000.0	1234300.0	215500.0	214000.98	21130.0	21150.0	
Wed Dec 27 05:00:07 UTC 2017	1240999.0	1232000.0	215998.0	214000.98	21198.0	21086.1	
Wed Dec 27 05:05:33 UTC 2017	1241002.0	1231200.02	215889.0	214000.98	21120.0	21150.0	
Wed Dec 27 05:10:12 UTC 2017	1241000.01	1231000.0	215100.0	214499.0	21100.0	21000.0	
Wed Dec 27 05:15:11 UTC 2017	1241000.0	1231000.5	215300.0	213502.0	21178.0	21020.0	
Wed Dec 27 05:20:35 UTC 2017	1235000.0	1230500.0	215888.0	213502.0	21179.0	21140.0	
Wed Dec 27 05:25:07 UTC 2017	1233000.0	1230001.0	215994.0	213501.0	21248.0	21030.0	
Wed Dec 27 05:30:04 UTC 2017	1235000.0	1230499.0	215000.0	215799.0	21300.0	21140.0	
Wed Dec 27 05:35:22 UTC 2017	1238500.0	1232000.5	214500.0	215799.0	21310.0	21140.0	
Wed Dec 27 05:40:23 UTC 2017	1235000.0	1232000.0	215000.0	215799.0	21200.0	21140.0	
Wed Dec 27 05:45:22 UTC 2017	1235000.0	1232000.0	215201.0	215799.0	21250.0	21140.0	
Wed Dec 27 11:20:14 IST 2017	1233800.0	1232000.0	215399.0	212502.0	21270.0	21140.0	
Wed Dec 27 11:26:02 IST 2017	1233800.0	1232002.0	215201.0	212202.0	21250.0	21140.0	
Wed Dec 27 11:32:43 IST 2017	1233999.0	1232100.0	215200.0	212202.0	21244.0	21125.0	
